"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID"
"OR2L5",1.01975031790433,-2.75831900486819,0.802646570166186,-3.43652998392192,0.000589217130797026,0.0031864174296708,"81466"
"RAB27B",4.67746501877834,-0.889855362513525,0.258966903520358,-3.43617408408937,0.000589991737681322,0.00318967512122985,"5874"
"ADRA2B",1.37598113323941,-1.83575452110948,0.534396861413126,-3.43518956352986,0.000592139462520559,0.003199418647843,"151"
"PCDH9",1.58302616634067,-1.60460738053969,0.467396773507412,-3.43307329337875,0.000596780749912911,0.00322167678516087,"5101"
"COL19A1",3.86386428100777,-1.1908248618808,0.346914409327999,-3.43261862252285,0.000597782317959299,0.00322614338381181,"1310"
"RAB11FIP2",4.90595320103145,-0.76689958562714,0.22346265003899,-3.43189157334942,0.000599387144169087,0.00323052503970821,"22841"
"IGFBP5",128.800188981635,-1.07752937103287,0.314031937072393,-3.43127320449726,0.000600755233476996,0.00323558837873246,"3488"
"FA2H",3.89510683623441,-1.47264505388824,0.429281111364379,-3.43049115114278,0.000602489623238824,0.00324398627954346,"79152"
"GLTP",43.9914060937518,-0.974520510173816,0.284096426260146,-3.43024557894809,0.00060303519883086,0.00324598022456994,"51228"
"GLRA3",1.00532111777456,-3.08816718586752,0.901187021760704,-3.42677725188938,0.000610789877930953,0.00328485775814085,"8001"
"SETD7",17.2505033645509,-0.647093291584165,0.188995158749571,-3.42386173204362,0.00061738024504868,0.00331548764824345,"80854"
"AQP9",2.70049337348679,-1.57968894449948,0.461462895852027,-3.42321984865718,0.000618840045436858,0.00332236386132797,"366"
"FAM107A",7.5398097984807,-1.16953658090243,0.341709956890398,-3.4226002412846,0.000620252230560969,0.00332801616872835,"11170"
"CCDC149",8.89991354457892,-0.624528204539994,0.182469415474359,-3.42264594269912,0.000620147967330656,0.00332801616872835,"91050"
"IQGAP2",10.686180848206,-0.830272228864681,0.242629633814368,-3.42197371282318,0.0006216832383569,0.00333437988326159,"10788"
"SLC6A1",2.35308912994961,-1.35643657908751,0.396423889897609,-3.42168222868169,0.000622350042413612,0.00333540725856045,"6529"
"SLC45A1",1.97424192297504,-1.19803691628354,0.350234181849414,-3.42067387585444,0.000624661903540118,0.00334586112705901,"50651"
"TYR",0.867791502303135,-3.1114816969682,0.909673180700382,-3.42043907964022,0.000625201368917149,0.0033468149581166,"7299"
"GAN",6.24317171415694,-0.801831527278748,0.234446093672683,-3.42011041735764,0.000625957228047794,0.00334989303030952,"8139"
"P2RY14",1.76615453378594,-1.54695980513407,0.452430945209749,-3.41921749940621,0.000628015059850301,0.00335946478184525,"9934"
"SIK1",47.9001611021619,-1.09761542901664,0.321108140992308,-3.41821115349092,0.000630341842367005,0.00337043637538154,"150094"
"MYZAP",1.16834729436078,-2.68931465132659,0.786825374282208,-3.41793076231171,0.000630991564719407,0.00337293672777283,"100820829"
"GSG1",3.01265034787836,-1.08865377357516,0.318575023356079,-3.41726028018947,0.000632547732601022,0.00338027960278019,"83445"
"GALNTL6",1.14307976672176,-3.52129637355632,1.03065283253719,-3.4165688604259,0.000634156234714355,0.00338789783079876,"442117"
"PAX3",3.30416089880026,-1.83751482067626,0.538099362121812,-3.4148243800748,0.000638231477386482,0.00340475905073515,"5077"
"GLB1L3",3.59119379933132,-1.32561139623159,0.3883189921523,-3.41371764714428,0.000640829507638405,0.00341481790867729,"112937"
"RNF112",2.52034272559528,-1.23676697978256,0.362379019591301,-3.41291000008061,0.000642731645546361,0.00342383535772496,"7732"
"MUSTN1",2.08032728829551,-1.85507302759544,0.543572034498288,-3.41274552379733,0.000643119656533744,0.00342491727381196,"389125"
"CACNA1C",18.1041839269532,-0.697971758731867,0.204570190433612,-3.41189377226677,0.000645132485407376,0.00343464900681673,"775"
"F2R",15.4414626456012,-0.573641161388309,0.168133953680012,-3.41181033832136,0.000645329968298153,0.0034347131243731,"2149"
"LY6G6C",7.60207097649078,-2.52773805035745,0.741046011372474,-3.41104062577152,0.00064715448317982,0.00344244553057341,"80740"
"NME5",1.22501287585812,-1.83126232540885,0.537004616070976,-3.41014261442925,0.000649289178872613,0.00345280912175669,"8382"
"USP48",20.3207169365026,-0.707855773673562,0.207619802440846,-3.40938467984161,0.000651095987180625,0.00346142361497116,"84196"
"CLLU1",1.92243081531776,-3.42449704481231,1.00446248815953,-3.40928315908244,0.000651338353026673,0.0034617185006485,"574028"
"PXK",9.13233101094851,-0.554639424283271,0.162708895081536,-3.40878366855932,0.0006525320354168,0.00346607351878118,"54899"
"DLGAP2",1.18680270680462,-3.22703441541579,0.946714736717747,-3.40866608520735,0.0006528133317696,0.00346657354674212,"9228"
"BRAF",12.9515848216355,-0.647803780324762,0.190157071099245,-3.40667731460097,0.000657588213142057,0.00348992804693902,"673"
"LRRN4CL",12.9802050578119,-1.07364889102208,0.315295756501382,-3.40521199186318,0.000661127095295147,0.00350770439961521,"221091"
"SLC25A18",5.7638461406147,-1.53299603245965,0.4502196535131,-3.4049958070412,0.000661650697038222,0.00350947715078521,"83733"
"GOLGA8F",2.69000624894164,-1.24159232487243,0.36474091686116,-3.40403905204044,0.000663972599644226,0.00351860100202578,"100132565"
"FBXO38",20.1763735772059,-0.591801780266647,0.173869364498886,-3.40371509364111,0.000664760514095459,0.00352093058109125,"81545"
"LCE1F",1.55653094161439,-3.74503748997553,1.1004249675295,-3.40326473906104,0.000665857287016228,0.00352573146658507,"353137"
"MLX",48.9199564277167,-0.839762842788284,0.246758018527225,-3.40318360392261,0.000666055058588376,0.00352577073311629,"6945"
"RPS17",68.4047209483006,-1.51434952073517,0.445197936669131,-3.40151962981945,0.00067012315697467,0.00354391079632891,"6218"
"CHRD",14.5415744377049,-0.725772666352066,0.213407608293875,-3.40087531158981,0.000671704586913403,0.00354958983132954,"8646"
"MAGEE1",1.93205332164257,-1.11821140612559,0.328973866256099,-3.39908886639368,0.00067610744523755,0.00356904846916543,"57692"
"CR1",3.56530482494639,-1.19126329538317,0.35053497868232,-3.39841490244766,0.0006777754501984,0.00357656891412387,"1378"
"RHOXF2B",1.01685008108425,-2.13804751271825,0.629335049915927,-3.39731199303753,0.000680513314220829,0.00358590828051158,"727940"
"NEO1",31.263826838959,-0.614514193063324,0.180891885684439,-3.39713520447969,0.000680953129263112,0.00358720530722735,"4756"
"NLRP1",29.0562067286064,-0.503980722950922,0.148412876593005,-3.39580186383016,0.000684278738926211,0.00360267504331759,"22861"
"NECAB1",0.903465891479779,-3.05491434548414,0.899807631652387,-3.3950749449348,0.000686098168099405,0.0036112276980782,"64168"
"TEC",1.71315910124254,-1.23260236487019,0.363076526795896,-3.39488310012148,0.000686579092190083,0.00361273237089339,"7006"
"RPA4",0.900853934118842,-1.77546334019321,0.52300022286713,-3.39476593424756,0.000686872962291479,0.00361325220322714,"29935"
"NOTCH4",20.471027847316,-0.635955845784619,0.187367914702706,-3.39415554041727,0.000688405816256332,0.003620287486854,"4855"
"KCNJ9",1.64831518638858,-1.43443567858361,0.42268945467223,-3.393592299803,0.0006898230765102,0.00362568190213448,"3765"
"CYP2R1",6.85981107826124,-0.959502860290227,0.282736715584542,-3.39362667599257,0.000689736499404714,0.00362568190213448,"120227"
"CLEC2A",1.96148712977099,-4.42274122937367,1.30437535435613,-3.39069671517738,0.000697152027918337,0.00366004814657127,"387836"
"CASP1",10.6701601899646,-1.05491490745112,0.3111731104826,-3.39012232070774,0.000698614439485759,0.00366668649706864,"834"
"INSRR",1.35076707399832,-1.9283389928283,0.569209562279457,-3.38774876709041,0.000704687803020528,0.00369332979274087,"3645"
"TEF",9.82946101555516,-0.954243871714744,0.281706170564806,-3.38737298441683,0.000705653828900755,0.00369734659657703,"7008"
"TMED6",1.10594524330346,-1.89347867005007,0.559173267099317,-3.386211003742,0.000708648727987648,0.00370911304345809,"146456"
"TP53TG3",3.3911452877909,-5.10773729715199,1.50840202887241,-3.38619094868907,0.000708700521585043,0.00370911304345809,"24150"
"NFE2L2",39.2477146784405,-0.705417917745422,0.20834408719926,-3.38583123345739,0.000709630109256356,0.0037129290631769,"4780"
"BEX4",5.36292080636263,-0.959795841473353,0.283486741552331,-3.38568158855562,0.000710017160023151,0.00371390506578616,"56271"
"PCYT1B",1.62685697716844,-1.84659940567279,0.545437587567815,-3.38553749826271,0.000710390029370227,0.00371480635911783,"9468"
"PHACTR2",16.8792658007825,-0.721344162417212,0.213193603631922,-3.38351690730182,0.000715638010916175,0.00373802798595301,"9749"
"SLITRK3",0.717431340381472,-2.96631978123149,0.876809964397317,-3.38308174140153,0.000716772949920795,0.00374184570981763,"22865"
"AKR1C3",8.85411713457596,-0.948573553539597,0.280437873857539,-3.38247306075878,0.000718363231461155,0.00374592448567666,"8644"
"PPIG",18.7604309645211,-0.661452217100107,0.195648750015374,-3.38081494028523,0.000722711995886962,0.0037654209811022,"9360"
"GRK4",20.4832593670419,-1.09928006198695,0.32530776914423,-3.37920014907349,0.000726970616148478,0.00378461491496369,"2868"
"IL17B",1.95466055288718,-1.69669870914018,0.502216668236097,-3.3784197467985,0.000729037082564998,0.00379304068631149,"27190"
"ZNF728",0.794280197953647,-2.85356165182699,0.845371273199043,-3.3755129163883,0.000736782335013124,0.00382688794422689,"388523"
"GSTM3",20.6880087316274,-0.814079612492148,0.241269517803896,-3.3741502859629,0.000740439314500512,0.00384480431263765,"2947"
"PCDHGC3",11.8199549413427,-0.801350067123277,0.237857937331359,-3.36902806824108,0.000754337467655943,0.00391039422779831,"5098"
"EML6",7.54636756910791,-0.897835779995149,0.266551649822894,-3.36833698306388,0.000756231032013971,0.00391911336736507,"400954"
"SYT9",0.746048764615395,-1.94788828554166,0.578402010360992,-3.36770663076697,0.000757962037139497,0.00392588726283495,"143425"
"EVA1C",26.1279632833472,-0.747416334599231,0.222014554076224,-3.36651954061814,0.000761231887841269,0.00393983414811927,"59271"
"FRMD1",1.0478033093335,-2.18412874120641,0.648955349359095,-3.36560711513271,0.000763754069499493,0.0039509110434202,"79981"
"MSRA",9.36296257626935,-0.581431631568659,0.172761134868168,-3.36552333956559,0.000763986035470181,0.0039509110434202,"4482"
"KLHL28",9.11601969908992,-0.80332700032712,0.238695272564032,-3.36549187463116,0.000764073175549679,0.0039509110434202,"54813"
"FAM162B",1.31705765847602,-1.41894631522231,0.422080883663368,-3.36178768132507,0.000774396429843382,0.00399870941554478,"221303"
"PPIP5K2",12.5040238871278,-0.581552798137354,0.17305615465177,-3.3604860763697,0.000778054523592306,0.00401200609297792,"23262"
"ZNF516",20.2309927855921,-0.814234978310644,0.242333951712576,-3.35997070388379,0.000779507379567328,0.00401726090271175,"9658"
"PNPLA8",7.04715120986701,-0.951061051043583,0.283291507937805,-3.35718164644872,0.000787413632824829,0.00405574952924958,"50640"
"NAMPT",106.719961825598,-1.13348109292233,0.337705186745488,-3.35642192483285,0.000789580108753689,0.00406577780771082,"10135"
"KDR",5.72116275979315,-0.78885564735864,0.235071647059098,-3.35580941907604,0.000791330800419184,0.00407252822599726,"3791"
"ARHGEF35",19.3858659506521,-0.85199649067671,0.253884646540871,-3.35584093912333,0.000791240620536175,0.00407252822599726,"445328"
"CTRB2",0.866763241245274,-2.21556555997659,0.660647716918513,-3.35362630224584,0.000797600030761172,0.00410137361736769,"440387"
"PRSS3",5.17387773336608,-1.88631840732178,0.562820932210725,-3.3515427365369,0.000803626341513034,0.0041289229119291,"5646"
"NPAP1",1.92311485293831,-1.40273919832866,0.418631801524649,-3.35077075659305,0.000805869851732513,0.00413815397665362,"23742"
"ZNF10",5.87157674198322,-0.674277963068225,0.201247152483117,-3.35049691261988,0.000806667086273043,0.00414109971506355,"7556"
"AMIGO1",2.97427405803264,-1.13732707304442,0.339527610551913,-3.34973368202856,0.000808892922873382,0.0041513756490609,"57463"
"FOXN3",48.759535419489,-0.597447438014506,0.17838071711567,-3.34928263365537,0.000810211009125552,0.00415583725035267,"1112"
"TRPC1",3.44986421386795,-0.997235170548217,0.297884923133436,-3.34771951550401,0.000814794302806859,0.00417368252973012,"7220"
"ZNF543",13.2699226530641,-1.10102543404477,0.32897470143446,-3.34683922272401,0.00081738602850374,0.00418568538013444,"125919"
"KIAA0232",7.05839904857841,-0.653285906945905,0.195356305403674,-3.34407382242405,0.000825577658495022,0.0042234901732825,"9778"
"ADRA2C",2.53634849891283,-1.38755787280555,0.414991196329491,-3.34358387618389,0.000827036888253153,0.0042278240134673,"152"
"AHNAK",295.567988686056,-0.968666639415337,0.289765641729457,-3.34293132075246,0.000828984140415054,0.00423570875828073,"79026"
"ELFN2",1.20510061115099,-3.36957417561082,1.00842309644886,-3.34142899689299,0.000833483314866242,0.00425517584287556,"114794"
"CDC14B",13.5230067702802,-0.629075278422777,0.188282139369604,-3.34113092473355,0.000834378672902384,0.00425622742481354,"8555"
"CCDC178",0.802856005038509,-2.98994506943869,0.894855086310268,-3.34126174749372,0.000833985593793412,0.00425622742481354,"374864"
"ROBO1",10.8847944655462,-0.676177293088616,0.202377860862422,-3.34116236927856,0.000834284176762389,0.00425622742481354,"6091"
"GJB4",1.67393420449615,-2.3622060243285,0.707080818649231,-3.34078645895265,0.0008354145007534,0.00426033793583548,"127534"
"SIRT3",13.6305697373404,-0.641455304951962,0.192023717758817,-3.34050039463163,0.000836275618622267,0.00426355546603953,"23410"
"TJP1",28.9123459485979,-0.739564057578028,0.221419505158582,-3.34010347032592,0.000837471813771853,0.0042684790684321,"7082"
"TAF1",25.1442833255831,-0.408392248693652,0.122332034949385,-3.33839168834741,0.000842648747249233,0.00429250277682901,"6872"
"TRO",11.2696211754526,-0.755000607944096,0.226268748844788,-3.33674275302595,0.00084766366699605,0.00431448926630965,"7216"
"TLE6",3.96988555429946,-1.36596573183455,0.40959840404384,-3.33489026897757,0.000853330650374958,0.00434094762599423,"79816"
"EML1",20.5075066174061,-0.596119993606331,0.178798399129985,-3.33403428949583,0.000855961050612972,0.00435193812227655,"2009"
"HBG2",1.73647802255086,-1.69741149218486,0.509461889310591,-3.33177324506414,0.000862945381274525,0.00438383827536115,"3048"
"COX6A1P2",1.93432890541282,-4.179700313671,1.25544816029673,-3.32924962244805,0.000870803198133605,0.00441890872214538,"285849"
"BCO2",5.57135376966006,-0.76065068405899,0.228507924558015,-3.32877157556026,0.000872299148615262,0.00442407580247861,"83875"
"ELOVL5",49.9807414543529,-0.984806902679962,0.29591871651978,-3.32796422700804,0.000874830992800044,0.00443448813591746,"60481"
"ZNF658",2.98155438202431,-1.17642613989095,0.353509224121436,-3.32785132499636,0.000875185595900878,0.00443507184877594,"26149"
"NMNAT3",7.57875954237062,-0.86773185742937,0.26077490753346,-3.32751285634347,0.00087624945837536,0.00443924848687867,"349565"
"RASIP1",8.54076438083153,-0.700105145653088,0.210418264557112,-3.3272071087872,0.00087721150365784,0.00444290715634414,"54922"
"MMEL1",3.52692651509682,-1.44821207603394,0.435462371926136,-3.32568820958791,0.000882005305212941,0.00446474508421812,"79258"
"SLC26A4",2.39894605967942,-1.61629677073686,0.486095148285035,-3.3250625447286,0.000883987020886145,0.00446989014492306,"5172"
"EDNRA",7.69578519684143,-0.781723746299407,0.235100452449299,-3.32506270470913,0.000883986513640524,0.00446989014492306,"1909"
"LDHAL6B",2.13460225409352,-1.44288741273365,0.434020885801388,-3.32446538850191,0.00088588228811279,0.00447702912426333,"92483"
"TDRD10",2.75998229011127,-0.947519065299581,0.285158786535837,-3.32277702823126,0.000891261242239944,0.00449807649285238,"126668"
"FOXO4",12.5672815304941,-0.643299549735124,0.193665704298988,-3.32170092822411,0.000894705374184544,0.00451177047118054,"4303"
"FZD4",10.2335410571932,-0.813223922711702,0.244859929889611,-3.32118008478694,0.00089637679613878,0.00451773905253945,"8322"
"CYBRD1",58.3854890721794,-0.683114091249826,0.205718857345649,-3.32061970430867,0.000898178326856553,0.0045243565325094,"79901"
"UBQLNL",1.32087842930499,-1.68243972052377,0.50668552672295,-3.32048111065092,0.000898624399919291,0.0045253727937208,"143630"
"ITIH4",11.3503208761599,-0.764063603179687,0.230164763726096,-3.31963759704309,0.000901343736434697,0.0045366001864792,"3700"
"HOXA2",0.980829137125407,-1.80830672554458,0.544774668200711,-3.31936639329629,0.000902219667662405,0.00453977524706413,"3199"
"IFT88",5.04643122373487,-0.709874825073367,0.213917207766256,-3.3184559226719,0.000905166070329838,0.00455271197578521,"8100"
"CYB5D2",11.948536826558,-0.593097979320138,0.178736653190063,-3.31827842098765,0.000905741526861309,0.00455378516843788,"124936"
"SEC62",22.7304252818502,-0.881344736325384,0.265717067965176,-3.31685406238522,0.000910371557553423,0.00457209923779949,"7095"
"DMRT2",1.02146438694724,-1.87038920905904,0.564086382005343,-3.31578507960031,0.000913860798371446,0.00458837888518187,"10655"
"DGAT2L6",2.33847656852712,-4.67390722296772,1.40965641109805,-3.31563577207228,0.00091434913464176,0.00458958663193352,"347516"
"IQUB",0.980480754358087,-3.17707429027944,0.958390885945395,-3.31500887254937,0.000916402159072128,0.00459864556768734,"154865"
"PPWD1",12.452810388378,-0.748767611723658,0.22594361714569,-3.31395779700582,0.00091985389911736,0.0046134670781077,"23398"
"KRT4",3.94134971606375,-2.99028682649163,0.902379765932832,-3.3137786765425,0.000920443332173603,0.00461517363251745,"3851"
"OR5C1",1.19630498529162,-2.02486957781445,0.611061159397303,-3.31369380408928,0.00092072274478224,0.00461532521755254,"392391"
"GRM3",0.961477472861488,-3.14383081030533,0.948859445900605,-3.31327345044384,0.000922107769819162,0.00462101734648012,"2913"
"EHBP1",24.861722266704,-0.6520006191909,0.196821957738857,-3.31264167210436,0.000924193050605351,0.00463021468307068,"23301"
"TREH",3.59841489032278,-0.984227992209904,0.297132748190415,-3.31241843318856,0.00092493092885782,0.00463265837325704,"11181"
"SMN1",10.2216211444319,-0.730697452681646,0.220614538486486,-3.31210018022636,0.000925983803709897,0.00463667802441598,"6606"
"CNTFR",7.40051503996789,-1.38608057735855,0.418676211970985,-3.31062653603689,0.0009308735457851,0.00465738514722626,"1271"
"ZNF608",10.6692815272445,-0.726808800504663,0.219587931775759,-3.30987588719982,0.000933373482175608,0.00466863182199746,"57507"
"C5orf60",1.50747649937056,-2.29798262783066,0.694349894584809,-3.30954558465765,0.000934475480448804,0.00467288197863735,"285679"
"LAMC1",54.4235865907229,-0.81809271084208,0.247210641527089,-3.30929407321827,0.000935315413866142,0.00467581972891462,"3915"
"IL18R1",2.59476928876136,-1.15585089251966,0.349284061421217,-3.30920021891801,0.000935629023552517,0.00467612541128973,"8809"
"TP53BP1",21.2043780716499,-0.707094192194671,0.213781086550744,-3.30756197193726,0.000941118863261398,0.00469975831364994,"7158"
"LRP2BP",2.71775736353586,-1.05315711221089,0.318440664992516,-3.30723185820393,0.000942228695377482,0.00470278119224672,"55805"
"ARHGEF33",1.7634490534004,-1.61538462241412,0.488440233626902,-3.30723087739746,0.0009422319946241,0.00470278119224672,"100271715"
"TFPI2",9.28403254877253,-1.97122635366436,0.596065856758048,-3.30706134450595,0.000942802431888277,0.00470379981180504,"7980"
"DYRK3",5.53832975094519,-0.727975230715134,0.220130325118898,-3.30701928651555,0.000942943996395212,0.00470379981180504,"8444"
"SLC16A9",1.14080528217595,-1.71443658049096,0.518465451161897,-3.30675183206298,0.000943844691844095,0.00470575811099228,"220963"
"GLT8D2",8.47371043482977,-0.752425958528776,0.227738518085392,-3.30390293593923,0.000953488386703166,0.00474617358197152,"83468"
"AXDND1",1.23507985226939,-3.05033034540437,0.923431695567443,-3.30325497819301,0.000955694467058073,0.00475459922612131,"126859"
"ACTL7A",0.960158199471962,-3.39214764578929,1.02728793856512,-3.30204173381743,0.000959837878737934,0.00477264891006282,"10881"
"CHD9",25.8567145675807,-0.631372220790794,0.191219900380261,-3.30181230894506,0.000960623267271975,0.00477527218368532,"80205"
"CDK17",20.5462568719718,-0.587676141359635,0.178056038146064,-3.30051228522533,0.000965084882582579,0.00479230621855081,"5128"
"PGAM4",1.8399942138118,-1.34371224372577,0.407448953601434,-3.29786647345322,0.000974224508490424,0.00482862893932556,"441531"
"ZNF331",43.5920664636,-0.68445825112727,0.207562257768641,-3.2976045765035,0.000975133545004539,0.00483184149828092,"55422"
"GNA14",2.65144837609521,-1.14726699220085,0.348492506813343,-3.2920851087778,0.000994475113689686,0.00491060198767271,"9630"
"P2RY4",1.80082114219665,-1.16908269008966,0.355116170538927,-3.29211336198926,0.000994375209425403,0.00491060198767271,"5030"
"STRADB",8.4602757132248,-0.673568813616572,0.204640754996788,-3.29146954929454,0.000996654059951482,0.00492004970640228,"55437"
"SCGB2A1",2.58458514827772,-1.88014744415833,0.571242282823679,-3.29133101783829,0.000997145039974969,0.0049211618519628,"4246"
"KIF5C",1.8078629463771,-1.34041846060803,0.407434679258172,-3.28989781392338,0.00100223772697199,0.00494366103301603,"3800"
"ARIH2OS",13.4809320859233,-1.39266184695694,0.423409900578481,-3.28915749266663,0.00100487777472028,0.0049553637229417,"646450"
"ABCA5",17.0314691495415,-0.840785133288281,0.255668104389233,-3.28858046371032,0.00100693997117556,0.00496421137772523,"23461"
"FZD10",1.79753408136624,-1.47176096483525,0.447811306875509,-3.28656499342121,0.0010141736730855,0.00499455590877152,"11211"
"LRRIQ1",1.67739737943893,-2.1900986276532,0.666522667727269,-3.28585768151152,0.00101672365971678,0.00500578299449074,"84125"
"CRADD",10.1564465620988,-0.712239814751942,0.216774791307451,-3.28562103764996,0.00101757812741234,0.00500732786289356,"8738"
"CDH13",8.60872898768918,-0.832472967989148,0.253394714288897,-3.28528150370193,0.00101880526906403,0.00501070398130749,"1012"
"GOLGA6B",1.75471614234812,-2.26980266508515,0.690944096841198,-3.285074256314,0.00101955497442902,0.0050130600574394,"55889"
"STK32A",2.32564667442408,-1.68741532963733,0.513774716780187,-3.28434871262703,0.00102218361121857,0.00502331781559837,"202374"
"SOCS2",12.8714370342452,-0.988892210489383,0.301362988498745,-3.28139900462098,0.00103293508960614,0.00507077225806653,"8835"
"NR2F1",27.2771086296389,-1.09759213669944,0.334567984208823,-3.28062513003147,0.00103577308691208,0.00508066449040931,"7025"
"REM2",1.873236505615,-1.69140149304156,0.51578774053235,-3.27925881157207,0.00104080135136917,0.00510262642404971,"161253"
"KCNIP4",1.2456725260299,-2.08100730212254,0.634586153224441,-3.27931407193268,0.00104059754711613,0.00510262642404971,"80333"
"JDP2",23.9237161243198,-0.579414621274954,0.176699662563533,-3.27909296978212,0.00104141320980258,0.00510427506535152,"122953"
"SAMD8",6.98312963896058,-0.661193183794647,0.201646137586062,-3.27897767698353,0.00104183876836608,0.0051050099649938,"142891"
"PGBD3",1.880934048134,-1.39255108299919,0.424701158798929,-3.27889635841205,0.0010421390210404,0.00510513063943673,"267004"
"PPP2R2B",2.51572873120605,-1.09525963306774,0.334046539768543,-3.27876359332037,0.00104262940185741,0.00510618238529957,"5521"
"CEACAM8",4.44139695080849,-1.37345296327528,0.419052559779916,-3.27751956460214,0.00104723472817325,0.00512602580212076,"1088"
"PPM1N",1.90296255611446,-1.38942555158289,0.423956338313983,-3.2772845362059,0.00104810690151509,0.00512893950590817,"147699"
"DENND4C",13.502702996872,-0.70631793972755,0.215537926477158,-3.27700071756236,0.00104916102777765,0.00513274182686149,"55667"
"TCEAL3",12.6661631407411,-0.68691555610481,0.209626109908562,-3.2768606754399,0.00104968151731752,0.00513371797098936,"85012"
"PTGIS",20.3866791794982,-0.823636622138764,0.251488883950748,-3.27504185950448,0.00105646318212581,0.00515892725002223,"5740"
"SCN9A",0.891619899515816,-1.7395836056881,0.531631972398239,-3.27215761279497,0.00106730058562764,0.005203103581849,"6335"
"PCSK7",113.859489721469,-0.35866801540515,0.10962485460922,-3.27177642956694,0.00106874053043591,0.00520652606647393,"9159"
"NRN1L",1.55007648050061,-1.29322602828344,0.395365953153954,-3.27095951982458,0.00107183251555648,0.00521884380997298,"123904"
"LCE6A",1.40091731092588,-3.82121926011151,1.16859825360502,-3.26991696960302,0.00107579056388276,0.00523536332743997,"448835"
"FKTN",4.30240358663986,-0.836723172008367,0.255895914983048,-3.26977932439365,0.0010763141439213,0.00523653548035468,"2218"
"MCTP2",7.69254389049377,-0.843581844850967,0.258020935195392,-3.26943177774371,0.00107763720409485,0.00524021955742841,"55784"
"TTC21B",8.89620415541888,-0.704940680738591,0.215667406516464,-3.26864727556677,0.00108062922345115,0.00525201114583108,"79809"
"SLC5A9",3.83017099242332,-0.913703951698351,0.279603746607399,-3.26785303410585,0.00108366621343041,0.00526400881331185,"200010"
"BHMT",1.64660831919715,-1.91453498970352,0.58603478041346,-3.26693065615112,0.00108720307341784,0.00527980475245023,"635"
"HTR2A",0.587842471339945,-2.66659238208351,0.81642301493832,-3.26618962632377,0.00109005228457149,0.00529225384399295,"3356"
"ANKHD1-EIF4EBP3",2.2344982443166,-1.09017612796988,0.333907534285918,-3.26490425051741,0.00109501085421088,0.00531354232163844,"404734"
"ASPA",2.62470504853846,-1.0090016799538,0.309205572945634,-3.26320664385698,0.00110159164893463,0.00533955475304169,"443"
"ZP1",1.81411249924918,-1.96488270944305,0.602113352258326,-3.26331030872083,0.00110118874457127,0.00533955475304169,"22917"
"OR2T33",0.921106550320872,-3.20213846023545,0.981347535919375,-3.26300147810075,0.00110238944906767,0.00533955475304169,"391195"
"DNAJB4",17.1772454317567,-1.0791409510097,0.330804281028814,-3.26217347506366,0.00110561462410544,0.00535097832967884,"11080"
"SPINK5",6.89076663398196,-3.16963217862109,0.972131250787873,-3.26049818484102,0.0011121667907008,0.00537987811370077,"11005"
"TBC1D8",41.2328407949461,-0.603589383695223,0.18522222279091,-3.25873091576377,0.00111911759327715,0.00540903539237232,"11138"
"PCDH18",12.8619720445916,-0.89454665886141,0.274538627951931,-3.25836355173319,0.00112056749667134,0.00541344579377846,"54510"
"TPSAB1",35.5831952576958,-1.26596057888644,0.388604041237958,-3.25771336513519,0.00112313789509084,0.0054230344350554,"7177"
"PAN2",31.5908307411626,-0.580635354532446,0.178260054146227,-3.25723762013529,0.0011250221216846,0.00543071663743607,"9924"
"DCDC1",2.11122508627121,-1.47045047868439,0.451543164756271,-3.25650036022157,0.00112794787370854,0.00543775390859698,"341019"
"ST13",64.2432387272693,-0.62803554402743,0.192984802615894,-3.25432643148298,0.00113661592184103,0.0054738429808475,"6767"
"XPNPEP2",0.994659153761023,-1.58286889038958,0.486628341076519,-3.25272647887288,0.00114303466135841,0.00550189397029117,"7512"
"TVP23C",31.321810160949,-0.690222297097732,0.212239511079801,-3.2520914394597,0.00114559160806629,0.00550990593731597,"201158"
"EIF4B",142.71284371237,-0.62063729984759,0.190871135300289,-3.25160375282081,0.00114755883600511,0.00551650266298643,"1975"
"ZFYVE16",23.4037745888037,-0.766144124554095,0.235702482694002,-3.25047116940526,0.00115213949733461,0.00553564922688241,"9765"
"EMP1",145.789840927871,-0.966273263430028,0.297367450364923,-3.24942512115646,0.00115638517896895,0.00555460743902047,"2012"
"BTLA",2.76807726843574,-2.33363874326638,0.718365023207851,-3.24854171329994,0.00115998199611394,0.00556914513196406,"151888"
"QKI",39.9635007810722,-0.81484418165372,0.250860212749039,-3.24820015387969,0.00116137543330533,0.00557247234091025,"9444"
"FAM9B",2.23413454166333,-1.68820916314021,0.519745944765857,-3.24814302091522,0.00116160866581657,0.00557247234091025,"171483"
"ADARB2",3.07003659457125,-1.93306253169359,0.595216192778181,-3.24766455474102,0.001163563596522,0.00558040521356306,"105"
"FAM133B",48.18464743306,-1.01279579291541,0.311861885492445,-3.24757798252953,0.00116391764040107,0.00558065817641951,"257415"
"GRHL3",6.49012354646528,-1.46996638600824,0.452707889184088,-3.24705272677609,0.00116606785047071,0.00558807470282498,"57822"
"SOX21",0.871410508372103,-2.74319930994802,0.844888691180285,-3.24681740752838,0.00116703235388888,0.00559021774598805,"11166"
